body_forms,body_html,body_noCharacters,body_noDistinctWords,body_noFunctionWords,body_noWords,body_richness,body_suspension,body_verifyYourAccount,send_diffSenderReplyTo,send_noCharacters,send_noWords,send_nonModalSenderDomain,subj_bank,subj_noCharacters,subj_noWords,subj_reply,subj_richness,url_atSymbol,url_linkText,url_maxNoPeriods,url_noDomains,url_noExtLinks,url_noImgLinks,url_noIntLinks,url_noIpAddresses,url_noLinks,url_noPorts,url_nonModalHereLinks,url_ports,label
FALSE,TRUE,350,44,0,54,0.154285714,FALSE,FALSE,FALSE,33,3,FALSE,FALSE,30,5,FALSE,0.166666667,FALSE,FALSE,0,2,0,0,0,0,0,0,FALSE,FALSE,P
FALSE,FALSE,601,91,1,127,0.211314476,FALSE,FALSE,FALSE,36,3,TRUE,FALSE,27,6,TRUE,0.222222222,FALSE,FALSE,2,3,1,0,0,0,1,0,FALSE,FALSE,P
FALSE,TRUE,591,87,0,120,0.203045685,FALSE,FALSE,FALSE,28,3,TRUE,FALSE,24,6,TRUE,0.25,FALSE,FALSE,2,2,1,0,3,0,4,0,FALSE,FALSE,P
FALSE,FALSE,856,137,0,174,0.203271028,FALSE,FALSE,FALSE,34,4,TRUE,FALSE,44,9,TRUE,0.204545455,FALSE,FALSE,2,4,3,0,3,0,6,0,FALSE,FALSE,P
FALSE,FALSE,534,92,1,116,0.217228464,FALSE,FALSE,FALSE,38,3,TRUE,FALSE,27,6,TRUE,0.222222222,FALSE,FALSE,2,3,1,0,0,0,1,0,FALSE,FALSE,P
FALSE,TRUE,431,60,0,62,0.143851508,FALSE,FALSE,TRUE,34,3,TRUE,FALSE,15,5,FALSE,0.333333333,FALSE,FALSE,2,3,1,0,3,0,4,0,FALSE,FALSE,P
FALSE,TRUE,1028,136,0,192,0.186770428,FALSE,FALSE,FALSE,37,3,FALSE,FALSE,29,7,TRUE,0.24137931,FALSE,FALSE,2,2,2,0,6,0,8,0,FALSE,FALSE,P
FALSE,TRUE,1479,183,0,263,0.177822853,FALSE,FALSE,TRUE,43,5,TRUE,FALSE,35,7,TRUE,0.2,FALSE,FALSE,6,4,5,0,4,0,9,0,FALSE,FALSE,P
FALSE,FALSE,194,29,1,31,0.159793814,FALSE,FALSE,FALSE,34,2,TRUE,FALSE,36,6,FALSE,0.166666667,FALSE,FALSE,2,3,1,0,0,0,1,0,FALSE,FALSE,P
FALSE,TRUE,1265,181,0,273,0.215810277,FALSE,FALSE,FALSE,29,3,FALSE,FALSE,63,9,FALSE,0.142857143,FALSE,FALSE,0,2,0,0,0,0,0,0,FALSE,FALSE,P
FALSE,TRUE,997,125,1,145,0.145436309,FALSE,FALSE,FALSE,37,3,TRUE,FALSE,29,7,TRUE,0.24137931,FALSE,FALSE,3,6,4,0,3,0,7,0,FALSE,FALSE,P
FALSE,FALSE,168,24,1,24,0.142857143,FALSE,FALSE,FALSE,34,2,TRUE,FALSE,36,5,FALSE,0.138888889,FALSE,FALSE,2,3,1,0,0,0,1,0,FALSE,FALSE,P
FALSE,FALSE,485,86,0,107,0.220618557,FALSE,FALSE,FALSE,32,4,TRUE,FALSE,26,6,TRUE,0.230769231,FALSE,FALSE,1,3,1,0,3,0,4,0,FALSE,FALSE,P
FALSE,FALSE,443,71,1,95,0.214446953,FALSE,FALSE,FALSE,28,3,TRUE,FALSE,17,5,TRUE,0.294117647,FALSE,FALSE,1,3,1,0,3,0,4,0,FALSE,FALSE,P
FALSE,TRUE,2011,255,0,420,0.208851318,FALSE,FALSE,TRUE,31,3,TRUE,FALSE,23,5,TRUE,0.217391304,FALSE,FALSE,2,3,1,0,3,0,4,0,FALSE,FALSE,P
FALSE,TRUE,456,77,0,96,0.210526316,FALSE,FALSE,FALSE,26,3,TRUE,FALSE,28,3,FALSE,0.107142857,FALSE,FALSE,2,3,1,0,0,0,1,0,FALSE,FALSE,P
FALSE,TRUE,250,54,0,64,0.256,FALSE,FALSE,FALSE,30,3,FALSE,FALSE,43,6,FALSE,0.139534884,FALSE,FALSE,0,2,0,0,0,0,0,0,FALSE,FALSE,P
FALSE,FALSE,638,106,0,155,0.242946708,FALSE,FALSE,FALSE,30,3,TRUE,FALSE,43,9,TRUE,0.209302326,FALSE,FALSE,1,2,0,0,3,0,3,0,FALSE,FALSE,P
FALSE,FALSE,192,25,1,26,0.135416667,FALSE,FALSE,FALSE,30,2,TRUE,FALSE,24,5,FALSE,0.208333333,FALSE,FALSE,2,3,1,0,0,0,1,0,FALSE,FALSE,P
FALSE,FALSE,1091,130,0,201,0.184234647,FALSE,FALSE,TRUE,27,2,TRUE,FALSE,41,7,FALSE,0.170731707,FALSE,FALSE,2,4,2,0,3,0,5,0,FALSE,FALSE,P
FALSE,TRUE,903,133,0,176,0.194905869,FALSE,FALSE,FALSE,22,1,TRUE,FALSE,54,12,FALSE,0.222222222,FALSE,FALSE,1,1,0,0,3,0,3,0,FALSE,FALSE,P
FALSE,TRUE,170,32,0,37,0.217647059,FALSE,FALSE,FALSE,32,3,TRUE,FALSE,23,4,TRUE,0.173913043,FALSE,FALSE,1,2,0,0,3,0,3,0,FALSE,FALSE,P
FALSE,FALSE,717,87,0,129,0.179916318,FALSE,FALSE,FALSE,31,3,TRUE,FALSE,26,4,TRUE,0.153846154,FALSE,FALSE,3,2,1,0,3,0,4,0,FALSE,FALSE,P
FALSE,FALSE,1519,183,0,318,0.209348255,FALSE,FALSE,FALSE,23,3,TRUE,FALSE,13,4,TRUE,0.307692308,FALSE,FALSE,1,2,0,0,3,0,3,0,FALSE,FALSE,P
FALSE,TRUE,2022,278,0,453,0.224035608,FALSE,FALSE,FALSE,30,3,FALSE,FALSE,20,3,FALSE,0.15,FALSE,FALSE,0,2,0,0,0,0,0,0,FALSE,FALSE,P
FALSE,FALSE,805,112,2,133,0.165217391,FALSE,FALSE,FALSE,25,2,TRUE,FALSE,15,3,TRUE,0.2,FALSE,FALSE,2,3,2,0,0,0,2,0,FALSE,FALSE,P
FALSE,FALSE,257,47,0,55,0.214007782,FALSE,FALSE,FALSE,29,3,TRUE,FALSE,55,11,TRUE,0.2,FALSE,FALSE,3,2,0,0,4,0,4,0,FALSE,FALSE,P
FALSE,FALSE,660,104,1,128,0.193939394,FALSE,FALSE,FALSE,36,4,TRUE,FALSE,18,3,TRUE,0.166666667,FALSE,FALSE,2,3,2,0,5,0,7,0,FALSE,FALSE,P
FALSE,FALSE,1080,103,0,156,0.144444444,FALSE,FALSE,FALSE,31,4,TRUE,FALSE,33,6,TRUE,0.181818182,FALSE,FALSE,2,3,5,0,4,0,9,0,FALSE,FALSE,P
FALSE,FALSE,565,77,0,94,0.166371681,FALSE,FALSE,TRUE,31,3,TRUE,FALSE,4,1,FALSE,0.25,FALSE,FALSE,3,3,2,0,3,0,5,0,FALSE,FALSE,P
FALSE,FALSE,791,126,0,153,0.193426043,FALSE,FALSE,FALSE,28,3,TRUE,FALSE,22,4,FALSE,0.181818182,FALSE,FALSE,1,2,0,0,3,0,3,0,FALSE,FALSE,P
FALSE,TRUE,1118,127,0,195,0.174418605,FALSE,FALSE,TRUE,31,3,TRUE,FALSE,37,8,TRUE,0.216216216,FALSE,FALSE,2,3,2,0,3,0,5,0,FALSE,FALSE,P
FALSE,TRUE,6210,639,0,1358,0.218679549,FALSE,FALSE,FALSE,30,3,FALSE,FALSE,20,3,FALSE,0.15,FALSE,FALSE,0,2,0,0,0,0,0,0,FALSE,FALSE,P
FALSE,FALSE,222,16,0,16,0.072072072,FALSE,FALSE,FALSE,31,2,TRUE,FALSE,35,5,FALSE,0.142857143,FALSE,FALSE,3,4,2,0,0,0,2,0,FALSE,FALSE,P
FALSE,FALSE,166,21,1,23,0.138554217,FALSE,FALSE,FALSE,34,2,TRUE,FALSE,30,5,FALSE,0.166666667,FALSE,FALSE,2,3,1,0,0,0,1,0,FALSE,FALSE,P
FALSE,FALSE,180,28,2,29,0.161111111,FALSE,FALSE,FALSE,34,2,TRUE,FALSE,34,5,FALSE,0.147058824,FALSE,FALSE,2,3,1,0,0,0,1,0,FALSE,FALSE,P
FALSE,FALSE,572,56,0,65,0.113636364,FALSE,FALSE,FALSE,43,3,TRUE,FALSE,45,7,TRUE,0.155555556,FALSE,FALSE,3,5,3,0,3,0,6,0,FALSE,FALSE,P
FALSE,FALSE,1049,81,0,128,0.122020972,FALSE,FALSE,FALSE,29,3,TRUE,FALSE,56,8,TRUE,0.142857143,FALSE,FALSE,3,4,2,0,4,0,6,0,FALSE,FALSE,P
FALSE,TRUE,2249,218,0,366,0.162738995,FALSE,FALSE,FALSE,29,3,TRUE,FALSE,35,3,TRUE,0.085714286,FALSE,FALSE,3,5,5,0,3,0,8,0,FALSE,FALSE,P
FALSE,FALSE,178,27,1,27,0.151685393,FALSE,FALSE,FALSE,34,2,TRUE,FALSE,27,4,FALSE,0.148148148,FALSE,FALSE,2,3,1,0,0,0,1,0,FALSE,FALSE,P
FALSE,TRUE,436,59,0,65,0.149082569,FALSE,FALSE,TRUE,42,3,TRUE,FALSE,13,2,FALSE,0.153846154,FALSE,FALSE,2,4,2,0,3,0,5,0,FALSE,FALSE,P
FALSE,TRUE,552,70,0,74,0.134057971,FALSE,FALSE,FALSE,33,4,TRUE,FALSE,45,6,TRUE,0.133333333,FALSE,FALSE,2,3,1,0,1,0,2,0,FALSE,FALSE,P
FALSE,FALSE,146,7,1,7,0.047945205,FALSE,FALSE,FALSE,26,2,TRUE,FALSE,40,7,FALSE,0.175,FALSE,FALSE,3,3,2,0,0,0,2,0,FALSE,FALSE,P
FALSE,FALSE,698,100,0,130,0.186246418,FALSE,FALSE,TRUE,25,3,TRUE,FALSE,26,5,FALSE,0.192307692,FALSE,FALSE,2,3,1,0,3,0,4,0,FALSE,FALSE,P
FALSE,FALSE,320,51,1,57,0.178125,FALSE,FALSE,FALSE,33,4,TRUE,FALSE,19,3,FALSE,0.157894737,FALSE,FALSE,2,3,1,0,0,0,1,0,FALSE,FALSE,P
FALSE,TRUE,10179,435,1,1542,0.151488358,FALSE,FALSE,FALSE,43,3,TRUE,FALSE,76,5,FALSE,0.065789474,FALSE,FALSE,3,4,2,0,3,0,5,0,FALSE,FALSE,P
FALSE,FALSE,291,49,0,54,0.18556701,FALSE,FALSE,FALSE,31,3,TRUE,FALSE,16,2,TRUE,0.125,FALSE,FALSE,1,3,1,0,3,0,4,0,FALSE,FALSE,P
FALSE,TRUE,349,64,1,71,0.203438395,FALSE,FALSE,FALSE,35,3,FALSE,FALSE,30,6,TRUE,0.2,FALSE,FALSE,0,1,0,0,0,0,0,0,FALSE,FALSE,P
FALSE,TRUE,1327,173,1,254,0.191409194,FALSE,FALSE,TRUE,35,3,TRUE,FALSE,42,6,TRUE,0.142857143,FALSE,FALSE,2,3,2,0,3,0,5,0,FALSE,FALSE,P
FALSE,TRUE,1384,175,0,366,0.264450867,FALSE,FALSE,FALSE,30,3,FALSE,FALSE,28,3,FALSE,0.107142857,FALSE,FALSE,0,2,0,0,0,0,0,0,FALSE,FALSE,P
FALSE,FALSE,833,97,0,123,0.147659064,FALSE,FALSE,FALSE,34,2,TRUE,FALSE,15,3,FALSE,0.2,FALSE,FALSE,3,4,2,0,0,0,2,0,FALSE,FALSE,P
FALSE,TRUE,730,74,0,103,0.14109589,FALSE,FALSE,TRUE,31,4,TRUE,FALSE,53,8,TRUE,0.150943396,FALSE,FALSE,2,4,2,0,3,0,5,0,FALSE,FALSE,P
FALSE,FALSE,188,20,1,20,0.106382979,FALSE,FALSE,FALSE,31,2,TRUE,FALSE,34,7,FALSE,0.205882353,FALSE,FALSE,2,3,1,0,0,0,1,0,FALSE,FALSE,P
FALSE,TRUE,925,102,2,121,0.130810811,FALSE,FALSE,TRUE,33,3,FALSE,FALSE,36,4,FALSE,0.111111111,FALSE,FALSE,4,4,3,0,0,0,3,0,FALSE,FALSE,P
FALSE,TRUE,372,47,0,52,0.139784946,FALSE,FALSE,TRUE,43,5,TRUE,FALSE,21,4,TRUE,0.19047619,FALSE,FALSE,2,3,1,0,4,0,5,0,FALSE,FALSE,P
FALSE,FALSE,909,114,2,137,0.150715072,FALSE,FALSE,FALSE,31,3,TRUE,FALSE,55,9,TRUE,0.163636364,FALSE,FALSE,3,4,2,0,3,0,5,0,FALSE,FALSE,P
FALSE,FALSE,431,75,0,84,0.194895592,FALSE,FALSE,FALSE,25,2,TRUE,FALSE,16,4,FALSE,0.25,FALSE,FALSE,3,3,1,0,0,0,1,0,FALSE,FALSE,P
FALSE,TRUE,2145,259,0,434,0.202331002,FALSE,FALSE,FALSE,29,3,TRUE,FALSE,21,4,TRUE,0.19047619,FALSE,FALSE,2,3,1,0,4,0,5,0,FALSE,FALSE,P
FALSE,FALSE,327,55,0,59,0.180428135,FALSE,FALSE,FALSE,36,4,TRUE,FALSE,19,4,TRUE,0.210526316,FALSE,FALSE,2,3,2,0,5,0,7,0,FALSE,FALSE,P
FALSE,FALSE,292,39,0,43,0.147260274,FALSE,FALSE,FALSE,31,2,TRUE,FALSE,61,14,FALSE,0.229508197,FALSE,FALSE,3,4,2,0,0,0,2,0,FALSE,FALSE,P
FALSE,FALSE,897,111,3,179,0.199554069,FALSE,FALSE,FALSE,29,2,TRUE,FALSE,26,5,TRUE,0.192307692,FALSE,FALSE,2,3,2,0,0,0,2,0,FALSE,FALSE,P
FALSE,FALSE,143,8,1,8,0.055944056,FALSE,FALSE,FALSE,26,2,TRUE,FALSE,25,5,FALSE,0.2,FALSE,FALSE,3,3,2,0,0,0,2,0,FALSE,FALSE,P
FALSE,FALSE,17504,1250,17,2897,0.165505027,FALSE,FALSE,FALSE,33,3,TRUE,FALSE,35,4,TRUE,0.114285714,FALSE,FALSE,1,2,0,0,3,0,3,0,FALSE,FALSE,P
FALSE,FALSE,1223,157,0,226,0.184791496,FALSE,FALSE,FALSE,35,3,TRUE,FALSE,59,13,TRUE,0.220338983,FALSE,FALSE,2,3,1,0,0,0,1,0,FALSE,FALSE,P
FALSE,FALSE,118,28,0,33,0.279661017,FALSE,FALSE,FALSE,23,2,TRUE,FALSE,24,7,FALSE,0.291666667,FALSE,FALSE,1,2,0,0,3,0,3,0,FALSE,FALSE,P
FALSE,FALSE,186,30,0,34,0.182795699,FALSE,FALSE,FALSE,30,3,TRUE,FALSE,16,2,TRUE,0.125,FALSE,FALSE,1,3,1,0,3,0,4,0,FALSE,FALSE,P
FALSE,FALSE,95,7,1,7,0.073684211,FALSE,FALSE,FALSE,26,2,TRUE,FALSE,30,5,FALSE,0.166666667,FALSE,FALSE,2,3,1,0,0,0,1,0,FALSE,FALSE,P
FALSE,TRUE,1221,175,1,278,0.227682228,FALSE,FALSE,FALSE,37,3,FALSE,FALSE,12,3,TRUE,0.25,FALSE,FALSE,2,2,2,0,6,0,8,0,FALSE,FALSE,P
FALSE,FALSE,550,66,1,73,0.132727273,FALSE,FALSE,TRUE,41,3,TRUE,FALSE,30,6,TRUE,0.2,FALSE,FALSE,3,4,2,0,0,0,2,0,FALSE,FALSE,P
FALSE,FALSE,504,75,0,101,0.200396825,FALSE,FALSE,FALSE,29,3,TRUE,FALSE,22,4,TRUE,0.181818182,FALSE,FALSE,3,2,0,0,1,0,1,0,FALSE,FALSE,P
FALSE,FALSE,916,147,0,200,0.218340611,FALSE,FALSE,FALSE,29,3,FALSE,FALSE,21,2,FALSE,0.095238095,FALSE,FALSE,0,2,0,0,0,0,0,0,FALSE,FALSE,P
FALSE,FALSE,193,27,1,30,0.155440415,FALSE,FALSE,FALSE,34,2,TRUE,FALSE,31,6,FALSE,0.193548387,FALSE,FALSE,2,3,1,0,0,0,1,0,FALSE,FALSE,P
FALSE,FALSE,2183,235,5,447,0.204764086,FALSE,FALSE,FALSE,29,3,TRUE,FALSE,41,6,FALSE,0.146341463,FALSE,FALSE,3,3,1,0,0,0,1,0,FALSE,FALSE,P
FALSE,FALSE,358,42,0,46,0.12849162,FALSE,FALSE,FALSE,32,2,TRUE,FALSE,22,5,FALSE,0.227272727,FALSE,FALSE,2,6,4,0,0,0,4,0,FALSE,FALSE,P
FALSE,TRUE,1926,217,1,415,0.215472482,FALSE,FALSE,FALSE,30,3,FALSE,FALSE,25,3,FALSE,0.12,FALSE,FALSE,0,2,0,0,0,0,0,0,FALSE,FALSE,P
FALSE,TRUE,1077,155,0,209,0.194057567,FALSE,FALSE,TRUE,45,4,TRUE,FALSE,33,10,TRUE,0.303030303,FALSE,FALSE,3,4,3,0,3,0,6,0,FALSE,FALSE,P
FALSE,FALSE,1500,221,1,348,0.232,FALSE,FALSE,FALSE,23,2,TRUE,FALSE,12,2,FALSE,0.166666667,FALSE,FALSE,3,3,1,0,3,0,4,0,FALSE,FALSE,P
FALSE,FALSE,2423,249,2,419,0.172926125,FALSE,FALSE,TRUE,21,2,TRUE,FALSE,40,6,FALSE,0.15,FALSE,FALSE,4,5,3,0,0,0,3,0,FALSE,FALSE,P
FALSE,FALSE,743,89,1,97,0.130551817,FALSE,FALSE,FALSE,36,3,TRUE,FALSE,30,4,FALSE,0.133333333,FALSE,FALSE,3,5,5,0,3,0,8,0,FALSE,FALSE,P
FALSE,TRUE,1712,208,0,367,0.214369159,FALSE,FALSE,FALSE,29,3,TRUE,FALSE,21,4,TRUE,0.19047619,FALSE,FALSE,2,3,1,0,4,0,5,0,FALSE,FALSE,P
FALSE,FALSE,423,75,3,86,0.203309693,FALSE,FALSE,FALSE,28,4,TRUE,FALSE,24,5,TRUE,0.208333333,FALSE,FALSE,2,2,0,0,4,0,4,0,FALSE,FALSE,P
FALSE,FALSE,585,67,0,81,0.138461538,FALSE,FALSE,FALSE,53,3,TRUE,FALSE,36,5,FALSE,0.138888889,FALSE,FALSE,3,4,2,0,3,0,5,0,FALSE,FALSE,P
FALSE,FALSE,572,91,1,114,0.199300699,FALSE,FALSE,FALSE,24,2,TRUE,FALSE,24,4,TRUE,0.166666667,FALSE,FALSE,2,3,1,0,3,0,4,0,FALSE,FALSE,P
FALSE,TRUE,796,110,0,143,0.179648241,FALSE,FALSE,FALSE,37,3,FALSE,FALSE,21,4,TRUE,0.19047619,FALSE,FALSE,2,2,2,0,6,0,8,0,FALSE,FALSE,P
FALSE,FALSE,243,43,0,48,0.197530864,FALSE,FALSE,FALSE,41,3,TRUE,FALSE,25,4,FALSE,0.16,FALSE,FALSE,1,2,0,0,3,0,3,0,FALSE,FALSE,P
FALSE,FALSE,213,22,0,22,0.103286385,FALSE,FALSE,FALSE,31,2,TRUE,FALSE,59,11,FALSE,0.186440678,FALSE,FALSE,3,4,2,0,0,0,2,0,FALSE,FALSE,P
FALSE,FALSE,310,46,0,48,0.15483871,FALSE,FALSE,FALSE,32,3,TRUE,FALSE,13,1,FALSE,0.076923077,FALSE,FALSE,4,3,1,0,3,0,4,0,FALSE,FALSE,P
FALSE,FALSE,2054,158,1,238,0.11587147,FALSE,FALSE,FALSE,14,1,TRUE,FALSE,29,5,FALSE,0.172413793,FALSE,FALSE,3,8,14,0,0,0,14,0,FALSE,FALSE,P
FALSE,FALSE,524,90,1,112,0.213740458,FALSE,FALSE,FALSE,32,4,FALSE,FALSE,21,2,FALSE,0.095238095,FALSE,FALSE,2,2,1,0,0,0,1,0,FALSE,FALSE,P
FALSE,FALSE,396,73,2,86,0.217171717,FALSE,FALSE,TRUE,34,3,TRUE,FALSE,36,9,TRUE,0.25,FALSE,FALSE,1,2,0,0,3,0,3,0,FALSE,FALSE,P
FALSE,FALSE,491,44,0,45,0.091649695,FALSE,FALSE,FALSE,32,3,TRUE,FALSE,24,4,FALSE,0.166666667,FALSE,FALSE,2,4,3,0,3,0,6,0,FALSE,FALSE,P
FALSE,TRUE,1108,119,0,187,0.168772563,FALSE,FALSE,TRUE,31,3,TRUE,FALSE,24,6,TRUE,0.25,FALSE,FALSE,2,3,1,0,3,0,4,0,FALSE,FALSE,P
FALSE,TRUE,837,120,0,157,0.187574671,FALSE,FALSE,TRUE,45,4,TRUE,FALSE,2,1,FALSE,0.5,FALSE,FALSE,3,5,4,0,3,0,7,0,FALSE,FALSE,P
FALSE,TRUE,2049,265,4,435,0.212298682,FALSE,FALSE,FALSE,29,3,TRUE,FALSE,21,4,TRUE,0.19047619,FALSE,FALSE,2,5,3,0,4,0,7,0,FALSE,FALSE,P
FALSE,FALSE,1368,201,0,272,0.198830409,FALSE,FALSE,FALSE,34,4,TRUE,FALSE,30,7,FALSE,0.233333333,FALSE,FALSE,2,2,1,0,3,0,4,0,FALSE,FALSE,P
FALSE,FALSE,641,81,0,90,0.140405616,FALSE,FALSE,FALSE,29,3,TRUE,FALSE,27,5,TRUE,0.185185185,FALSE,FALSE,3,4,2,0,4,0,6,0,FALSE,FALSE,P
FALSE,TRUE,337,43,0,48,0.142433234,FALSE,FALSE,TRUE,5,1,TRUE,FALSE,22,8,TRUE,0.363636364,FALSE,FALSE,2,3,1,0,3,0,4,0,FALSE,FALSE,P
FALSE,FALSE,1220,144,0,215,0.176229508,FALSE,FALSE,FALSE,32,2,TRUE,FALSE,38,5,FALSE,0.131578947,FALSE,FALSE,4,5,3,0,0,0,3,0,FALSE,FALSE,P
FALSE,TRUE,447,45,0,67,0.149888143,FALSE,FALSE,TRUE,45,3,TRUE,FALSE,33,4,FALSE,0.121212121,FALSE,FALSE,2,3,1,0,3,0,4,0,FALSE,FALSE,P
FALSE,FALSE,1354,174,0,260,0.192023634,FALSE,FALSE,FALSE,32,3,TRUE,FALSE,30,5,TRUE,0.166666667,FALSE,FALSE,3,3,1,0,3,0,4,0,FALSE,FALSE,P
FALSE,FALSE,427,70,0,83,0.194379391,FALSE,FALSE,FALSE,25,2,TRUE,FALSE,18,4,FALSE,0.222222222,FALSE,FALSE,3,3,1,0,0,0,1,0,FALSE,FALSE,P
FALSE,FALSE,264,40,0,42,0.159090909,FALSE,FALSE,FALSE,31,3,FALSE,FALSE,34,7,FALSE,0.205882353,FALSE,FALSE,2,2,1,0,0,0,1,0,FALSE,FALSE,P
FALSE,FALSE,534,73,0,93,0.174157303,FALSE,FALSE,FALSE,32,3,TRUE,FALSE,23,4,FALSE,0.173913043,FALSE,FALSE,3,3,1,0,3,0,4,0,FALSE,FALSE,P
FALSE,FALSE,346,43,0,46,0.132947977,FALSE,FALSE,TRUE,34,3,TRUE,FALSE,43,6,FALSE,0.139534884,FALSE,FALSE,2,3,1,0,3,0,4,0,FALSE,FALSE,P
FALSE,FALSE,175,33,0,41,0.234285714,FALSE,FALSE,FALSE,35,3,FALSE,FALSE,15,3,TRUE,0.2,FALSE,FALSE,0,2,0,0,0,0,0,0,FALSE,FALSE,P
FALSE,TRUE,6749,687,1,1323,0.196029041,FALSE,FALSE,FALSE,34,4,TRUE,FALSE,15,3,FALSE,0.2,FALSE,FALSE,3,4,2,0,3,0,5,0,FALSE,FALSE,P
FALSE,FALSE,944,126,0,163,0.172669492,FALSE,FALSE,FALSE,29,3,TRUE,FALSE,38,8,TRUE,0.210526316,FALSE,FALSE,3,4,2,0,4,0,6,0,FALSE,FALSE,P
FALSE,FALSE,980,140,0,172,0.175510204,FALSE,FALSE,FALSE,33,3,TRUE,FALSE,18,5,TRUE,0.277777778,FALSE,FALSE,3,3,1,0,3,0,4,0,FALSE,FALSE,P
FALSE,FALSE,754,61,0,71,0.094164456,FALSE,FALSE,FALSE,33,1,TRUE,FALSE,45,7,FALSE,0.155555556,FALSE,FALSE,3,5,3,0,3,0,6,0,FALSE,FALSE,P
FALSE,FALSE,473,46,0,47,0.099365751,FALSE,FALSE,FALSE,32,2,TRUE,FALSE,62,11,FALSE,0.177419355,FALSE,FALSE,3,5,5,0,0,0,5,3,FALSE,TRUE,P
FALSE,FALSE,355,53,0,59,0.166197183,FALSE,FALSE,FALSE,32,2,TRUE,FALSE,12,4,FALSE,0.333333333,FALSE,FALSE,2,4,3,0,0,0,3,0,FALSE,FALSE,P
FALSE,TRUE,3809,406,1,739,0.194014177,FALSE,FALSE,FALSE,26,3,TRUE,FALSE,47,7,FALSE,0.14893617,FALSE,FALSE,2,3,1,0,0,0,1,0,FALSE,FALSE,P
FALSE,FALSE,129,17,0,21,0.162790698,FALSE,FALSE,FALSE,32,3,TRUE,FALSE,12,2,FALSE,0.166666667,FALSE,FALSE,2,3,1,0,3,0,4,0,FALSE,FALSE,P
FALSE,FALSE,2451,282,1,437,0.178294574,FALSE,FALSE,TRUE,27,3,TRUE,FALSE,41,8,TRUE,0.195121951,FALSE,FALSE,4,7,5,0,0,0,5,0,FALSE,FALSE,P
FALSE,FALSE,1561,217,0,333,0.213324792,FALSE,FALSE,FALSE,22,1,TRUE,FALSE,39,7,FALSE,0.179487179,FALSE,FALSE,1,1,0,0,3,0,3,0,FALSE,FALSE,P
FALSE,TRUE,3120,335,1,529,0.169551282,FALSE,FALSE,TRUE,36,3,TRUE,FALSE,19,3,FALSE,0.157894737,FALSE,FALSE,3,4,2,0,0,0,2,0,FALSE,FALSE,P
FALSE,FALSE,724,96,0,129,0.178176796,FALSE,FALSE,TRUE,33,3,TRUE,FALSE,37,8,TRUE,0.216216216,FALSE,FALSE,3,3,2,0,5,0,7,0,FALSE,FALSE,P
FALSE,FALSE,2341,237,2,396,0.169158479,FALSE,FALSE,FALSE,53,4,TRUE,FALSE,52,10,FALSE,0.192307692,FALSE,FALSE,1,3,1,0,3,0,4,0,FALSE,FALSE,P
FALSE,FALSE,197,18,0,18,0.091370558,FALSE,FALSE,FALSE,31,2,TRUE,FALSE,35,7,FALSE,0.2,FALSE,FALSE,3,4,2,0,0,0,2,0,FALSE,FALSE,P
FALSE,FALSE,300,36,0,38,0.126666667,FALSE,FALSE,FALSE,32,2,TRUE,FALSE,13,3,FALSE,0.230769231,FALSE,FALSE,2,5,3,0,0,0,3,0,FALSE,FALSE,P
FALSE,FALSE,927,118,2,148,0.1596548,FALSE,FALSE,TRUE,39,3,FALSE,FALSE,30,6,TRUE,0.2,FALSE,FALSE,4,4,3,0,0,0,3,0,FALSE,FALSE,P
FALSE,FALSE,207,35,0,38,0.183574879,FALSE,FALSE,FALSE,29,3,FALSE,FALSE,45,6,FALSE,0.133333333,FALSE,FALSE,0,2,0,0,0,0,0,0,FALSE,FALSE,P
FALSE,FALSE,355,41,0,50,0.14084507,FALSE,FALSE,FALSE,34,2,TRUE,FALSE,9,2,FALSE,0.222222222,FALSE,FALSE,2,4,2,0,0,0,2,0,FALSE,FALSE,P
FALSE,FALSE,364,58,0,80,0.21978022,FALSE,FALSE,FALSE,31,3,TRUE,FALSE,20,3,TRUE,0.15,FALSE,FALSE,1,1,0,0,3,0,3,0,FALSE,FALSE,P
TRUE,TRUE,42307,1294,12,3728,0.088117806,FALSE,FALSE,TRUE,49,3,TRUE,FALSE,23,4,FALSE,0.173913043,TRUE,TRUE,6,30,137,7,23,0,160,0,FALSE,FALSE,P
FALSE,FALSE,431,75,0,84,0.194895592,FALSE,FALSE,FALSE,25,2,TRUE,FALSE,16,4,FALSE,0.25,FALSE,FALSE,3,3,1,0,0,0,1,0,FALSE,FALSE,P
FALSE,FALSE,589,96,0,127,0.215619694,FALSE,FALSE,FALSE,23,2,TRUE,FALSE,21,3,TRUE,0.142857143,FALSE,FALSE,1,2,0,0,3,0,3,0,FALSE,FALSE,P
FALSE,FALSE,874,125,1,175,0.200228833,FALSE,FALSE,FALSE,32,4,TRUE,FALSE,38,8,FALSE,0.210526316,FALSE,FALSE,3,2,1,0,2,0,3,0,FALSE,FALSE,P
FALSE,FALSE,459,85,0,109,0.237472767,FALSE,FALSE,FALSE,34,2,TRUE,FALSE,44,9,TRUE,0.204545455,FALSE,FALSE,1,3,1,0,3,0,4,0,FALSE,FALSE,P
